T,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,100.0,200.0,300.0,400.0,500.0,600.0,700.0,800.0,900.0,1000.0
5777,0.2935617519858713,0.8108445544802271,1.0698644112477476,1.148615153123923,1.1409239359190506,1.099761427435771,1.049506765220458,1.0000795622146053,0.9554481798813473,0.9150948427363863,0.8800906919877747,0.8492858828070906,0.8215766063636517,0.7987746641953631,0.7789338654831112,0.7589185703714348,0.7435113960628009,0.727188446337463,0.7148103489335692,0.7020021276556948,0.6212998803374766,0.5796963137080601,0.5537356700683747,0.5359273480332125,0.5220538968569712,0.5128337513178032,0.5060199071910926,0.5002284821028785,0.47589879109548,0.4713234078863855,0.472047944835251,0.4747145815277925,0.47844945244739084,0.48233808835258757,0.48665993957742226,0.4910336291395396,0.4955742230098065,0.5382561484901707,0.574257974929083,0.6043549244343608,0.6297688906816153,0.6515450617895092,0.6704458600412627,0.6870624122976826,0.7018287519403973,0.715084998759299
